"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"CH","2021-06-01","2021-05-03","quantile",0.2,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","quantile",0.2,44,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","quantile",0.2,50,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","quantile",0.2,44,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","quantile",0.2,44,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","quantile",0.2,34,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","quantile",0.2,43,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","quantile",0.2,39,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","quantile",0.2,39,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","quantile",0.2,34,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","quantile",0.2,28,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","quantile",0.2,29,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","quantile",0.2,28,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","quantile",0.2,25,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","quantile",0.2,37,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","quantile",0.2,36,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","quantile",0.2,48,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","quantile",0.2,34,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","quantile",0.2,31,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","quantile",0.2,26,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","quantile",0.2,27,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","quantile",0.2,16,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","quantile",0.2,27,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","quantile",0.2,27,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","quantile",0.2,22,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","quantile",0.2,22,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","quantile",0.2,18,"COVID-19","Epiforecast",FALSE,18
"CH","2021-06-01","2021-05-30","quantile",0.2,20,"COVID-19","Epiforecast",FALSE,11
"CH","2021-06-01","2021-05-31","quantile",0.2,18,"COVID-19","Epiforecast",FALSE,20
"CH","2021-06-01","2021-06-01","quantile",0.2,17,"COVID-19","Epiforecast",FALSE,19
"CH","2021-06-01","2021-04-27","quantile",0.35,70,"COVID-19","Epiforecast",FALSE,69
"CH","2021-06-01","2021-04-28","quantile",0.35,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-29","quantile",0.35,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-30","quantile",0.35,57,"COVID-19","Epiforecast",FALSE,57
"CH","2021-06-01","2021-05-01","quantile",0.35,61,"COVID-19","Epiforecast",FALSE,61
"CH","2021-06-01","2021-05-02","quantile",0.35,36,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-03","quantile",0.35,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","quantile",0.35,44,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","quantile",0.35,50,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","quantile",0.35,44,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","quantile",0.35,44,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","quantile",0.35,34,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","quantile",0.35,43,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","quantile",0.35,39,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","quantile",0.35,40,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","quantile",0.35,35,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","quantile",0.35,29,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","quantile",0.35,30,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","quantile",0.35,29,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","quantile",0.35,26,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","quantile",0.35,37,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","quantile",0.35,37,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","quantile",0.35,48,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","quantile",0.35,35,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","quantile",0.35,32,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","quantile",0.35,26,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","quantile",0.35,28,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","quantile",0.35,17,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","quantile",0.35,28,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","quantile",0.35,28,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","quantile",0.35,24,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","quantile",0.35,23,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","quantile",0.35,19,"COVID-19","Epiforecast",FALSE,18
"CH","2021-06-01","2021-05-30","quantile",0.35,23,"COVID-19","Epiforecast",FALSE,11
"CH","2021-06-01","2021-05-31","quantile",0.35,21,"COVID-19","Epiforecast",FALSE,20
"CH","2021-06-01","2021-06-01","quantile",0.35,21,"COVID-19","Epiforecast",FALSE,19
"CH","2021-06-01","2021-04-27","quantile",0.5,70,"COVID-19","Epiforecast",FALSE,69
"CH","2021-06-01","2021-04-28","quantile",0.5,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-29","quantile",0.5,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-30","quantile",0.5,57,"COVID-19","Epiforecast",FALSE,57
"CH","2021-06-01","2021-05-01","quantile",0.5,61,"COVID-19","Epiforecast",FALSE,61
"CH","2021-06-01","2021-05-02","quantile",0.5,36,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-03","quantile",0.5,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","quantile",0.5,45,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","quantile",0.5,51,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","quantile",0.5,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","quantile",0.5,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","quantile",0.5,35,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","quantile",0.5,44,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","quantile",0.5,40,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","quantile",0.5,40,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","quantile",0.5,35,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","quantile",0.5,29,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","quantile",0.5,30,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","quantile",0.5,29,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","quantile",0.5,26,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","quantile",0.5,38,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","quantile",0.5,37,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","quantile",0.5,49,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","quantile",0.5,35,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","quantile",0.5,32,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","quantile",0.5,27,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","quantile",0.5,29,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","quantile",0.5,18,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","quantile",0.5,30,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","quantile",0.5,30,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","quantile",0.5,26,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","quantile",0.5,25,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","quantile",0.5,21,"COVID-19","Epiforecast",FALSE,18
"CH","2021-06-01","2021-05-30","quantile",0.5,25,"COVID-19","Epiforecast",FALSE,11
"CH","2021-06-01","2021-05-31","quantile",0.5,24,"COVID-19","Epiforecast",FALSE,20
"CH","2021-06-01","2021-06-01","quantile",0.5,24,"COVID-19","Epiforecast",FALSE,19
"CH","2021-06-01","2021-04-27","quantile",0.65,70,"COVID-19","Epiforecast",FALSE,69
"CH","2021-06-01","2021-04-28","quantile",0.65,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-29","quantile",0.65,63,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-30","quantile",0.65,58,"COVID-19","Epiforecast",FALSE,57
"CH","2021-06-01","2021-05-01","quantile",0.65,62,"COVID-19","Epiforecast",FALSE,61
"CH","2021-06-01","2021-05-02","quantile",0.65,37,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-03","quantile",0.65,63,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","quantile",0.65,45,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","quantile",0.65,51,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","quantile",0.65,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","quantile",0.65,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","quantile",0.65,35,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","quantile",0.65,44,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","quantile",0.65,40,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","quantile",0.65,40,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","quantile",0.65,36,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","quantile",0.65,30,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","quantile",0.65,31,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","quantile",0.65,30,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","quantile",0.65,27,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","quantile",0.65,38,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","quantile",0.65,38,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","quantile",0.65,50,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","quantile",0.65,36,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","quantile",0.65,33,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","quantile",0.65,28,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","quantile",0.65,29,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","quantile",0.65,19,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","quantile",0.65,31,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","quantile",0.65,31,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","quantile",0.65,27,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","quantile",0.65,27,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","quantile",0.65,23,"COVID-19","Epiforecast",FALSE,18
"CH","2021-06-01","2021-05-30","quantile",0.65,28,"COVID-19","Epiforecast",FALSE,11
"CH","2021-06-01","2021-05-31","quantile",0.65,27,"COVID-19","Epiforecast",FALSE,20
"CH","2021-06-01","2021-06-01","quantile",0.65,28,"COVID-19","Epiforecast",FALSE,19
"CH","2021-06-01","2021-04-27","quantile",0.8,70,"COVID-19","Epiforecast",FALSE,69
"CH","2021-06-01","2021-04-28","quantile",0.8,63,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-29","quantile",0.8,63,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-30","quantile",0.8,58,"COVID-19","Epiforecast",FALSE,57
"CH","2021-06-01","2021-05-01","quantile",0.8,62,"COVID-19","Epiforecast",FALSE,61
"CH","2021-06-01","2021-05-02","quantile",0.8,37,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-03","quantile",0.8,63,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","quantile",0.8,45,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","quantile",0.8,52,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","quantile",0.8,46,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","quantile",0.8,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","quantile",0.8,35,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","quantile",0.8,44,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","quantile",0.8,41,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","quantile",0.8,41,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","quantile",0.8,36,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","quantile",0.8,30,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","quantile",0.8,31,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","quantile",0.8,30,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","quantile",0.8,28,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","quantile",0.8,39,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","quantile",0.8,39,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","quantile",0.8,51,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","quantile",0.8,37,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","quantile",0.8,34,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","quantile",0.8,29,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","quantile",0.8,31,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","quantile",0.8,20,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","quantile",0.8,32,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","quantile",0.8,33,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","quantile",0.8,30,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","quantile",0.8,30,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","quantile",0.8,25,"COVID-19","Epiforecast",FALSE,18
"CH","2021-06-01","2021-05-30","quantile",0.8,31,"COVID-19","Epiforecast",FALSE,11
"CH","2021-06-01","2021-05-31","quantile",0.8,31,"COVID-19","Epiforecast",FALSE,20
"CH","2021-06-01","2021-06-01","quantile",0.8,32,"COVID-19","Epiforecast",FALSE,19
"CH","2021-06-01","2021-04-27","quantile",0.95,70,"COVID-19","Epiforecast",FALSE,69
"CH","2021-06-01","2021-04-28","quantile",0.95,64,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-29","quantile",0.95,64,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-30","quantile",0.95,59,"COVID-19","Epiforecast",FALSE,57
"CH","2021-06-01","2021-05-01","quantile",0.95,63,"COVID-19","Epiforecast",FALSE,61
"CH","2021-06-01","2021-05-02","quantile",0.95,38,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-03","quantile",0.95,64,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","quantile",0.95,46,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","quantile",0.95,53,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","quantile",0.95,47,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","quantile",0.95,47,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","quantile",0.95,36,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","quantile",0.95,45,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","quantile",0.95,42,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","quantile",0.95,42,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","quantile",0.95,38,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","quantile",0.95,32,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","quantile",0.95,33,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","quantile",0.95,32,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","quantile",0.95,29,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","quantile",0.95,41,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","quantile",0.95,40.05,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","quantile",0.95,52,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","quantile",0.95,39,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","quantile",0.95,36,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","quantile",0.95,31,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","quantile",0.95,33,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","quantile",0.95,23,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","quantile",0.95,36,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","quantile",0.95,37.05,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","quantile",0.95,33.05,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","quantile",0.95,34,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","quantile",0.95,30.05,"COVID-19","Epiforecast",FALSE,18
"CH","2021-06-01","2021-05-30","quantile",0.95,37,"COVID-19","Epiforecast",FALSE,11
"CH","2021-06-01","2021-05-31","quantile",0.95,40,"COVID-19","Epiforecast",FALSE,20
"CH","2021-06-01","2021-06-01","quantile",0.95,42,"COVID-19","Epiforecast",FALSE,19
"CH","2021-06-01","2021-04-27","median",0.5,70,"COVID-19","Epiforecast",FALSE,69
"CH","2021-06-01","2021-04-28","median",0.5,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-29","median",0.5,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-04-30","median",0.5,57,"COVID-19","Epiforecast",FALSE,57
"CH","2021-06-01","2021-05-01","median",0.5,61,"COVID-19","Epiforecast",FALSE,61
"CH","2021-06-01","2021-05-02","median",0.5,36,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-03","median",0.5,62,"COVID-19","Epiforecast",FALSE,62
"CH","2021-06-01","2021-05-04","median",0.5,45,"COVID-19","Epiforecast",FALSE,45
"CH","2021-06-01","2021-05-05","median",0.5,51,"COVID-19","Epiforecast",FALSE,52
"CH","2021-06-01","2021-05-06","median",0.5,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-07","median",0.5,45,"COVID-19","Epiforecast",FALSE,44
"CH","2021-06-01","2021-05-08","median",0.5,35,"COVID-19","Epiforecast",FALSE,35
"CH","2021-06-01","2021-05-09","median",0.5,44,"COVID-19","Epiforecast",FALSE,43
"CH","2021-06-01","2021-05-10","median",0.5,40,"COVID-19","Epiforecast",FALSE,39
"CH","2021-06-01","2021-05-11","median",0.5,40,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-12","median",0.5,35,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-13","median",0.5,29,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-14","median",0.5,30,"COVID-19","Epiforecast",FALSE,29
"CH","2021-06-01","2021-05-15","median",0.5,29,"COVID-19","Epiforecast",FALSE,28
"CH","2021-06-01","2021-05-16","median",0.5,26,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-17","median",0.5,38,"COVID-19","Epiforecast",FALSE,40
"CH","2021-06-01","2021-05-18","median",0.5,37,"COVID-19","Epiforecast",FALSE,37
"CH","2021-06-01","2021-05-19","median",0.5,49,"COVID-19","Epiforecast",FALSE,47
"CH","2021-06-01","2021-05-20","median",0.5,35,"COVID-19","Epiforecast",FALSE,34
"CH","2021-06-01","2021-05-21","median",0.5,32,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-22","median",0.5,27,"COVID-19","Epiforecast",FALSE,24
"CH","2021-06-01","2021-05-23","median",0.5,29,"COVID-19","Epiforecast",FALSE,30
"CH","2021-06-01","2021-05-24","median",0.5,18,"COVID-19","Epiforecast",FALSE,14
"CH","2021-06-01","2021-05-25","median",0.5,30,"COVID-19","Epiforecast",FALSE,25
"CH","2021-06-01","2021-05-26","median",0.5,30,"COVID-19","Epiforecast",FALSE,26
"CH","2021-06-01","2021-05-27","median",0.5,26,"COVID-19","Epiforecast",FALSE,23
"CH","2021-06-01","2021-05-28","median",0.5,25,"COVID-19","Epiforecast",FALSE,22
"CH","2021-06-01","2021-05-29","median",0.5,21,"COVID-19","Epiforecast",FALSE,18
