"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"BS",2021-06-11,2021-06-07,"quantile",0.8,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-08,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-09,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-10,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-11,"quantile",0.8,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-02,"quantile",0.95,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-03,"quantile",0.95,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-04,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-05,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-06,"quantile",0.95,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-07,"quantile",0.95,3,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-08,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-09,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-10,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-11,"quantile",0.95,2,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-02,"median",0.5,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-03,"median",0.5,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-04,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-05,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-06,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-07,"median",0.5,2,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-08,"median",0.5,1,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-09,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-10,"median",0.5,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-11,"median",0.5,0,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-02,"mean",NA,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-03,"mean",NA,1.015,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-11,2021-06-04,"mean",NA,0.015,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-05,"mean",NA,0.026,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-06,"mean",NA,0.039,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-07,"mean",NA,2.087,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-08,"mean",NA,1.162,"COVID-19","Epiforecast",FALSE,2
"BS",2021-06-11,2021-06-09,"mean",NA,0.372,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-10,"mean",NA,0.553,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-11,2021-06-11,"mean",NA,0.606,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-03,"quantile",0.05,1,"COVID-19","Epiforecast",FALSE,1
"BS",2021-06-12,2021-06-04,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-05,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"BS",2021-06-12,2021-06-06,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
