"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"GE",2021-02-01,2021-01-13,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-14,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-15,"quantile",0.05,3,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-16,"quantile",0.05,4,"COVID-19","Epiforecast",FALSE,5
"GE",2021-02-01,2021-01-17,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-18,"quantile",0.05,4,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-19,"quantile",0.05,4,"COVID-19","Epiforecast",FALSE,5
"GE",2021-02-01,2021-01-20,"quantile",0.05,3,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-21,"quantile",0.05,3,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-22,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-23,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-24,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-25,"quantile",0.05,2,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-26,"quantile",0.05,4,"COVID-19","Epiforecast",FALSE,6
"GE",2021-02-01,2021-01-27,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-28,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,1
"GE",2021-02-01,2021-01-29,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-30,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-31,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-02-01,"quantile",0.05,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-13,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-14,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-15,"quantile",0.2,3,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-16,"quantile",0.2,4,"COVID-19","Epiforecast",FALSE,5
"GE",2021-02-01,2021-01-17,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-18,"quantile",0.2,4,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-19,"quantile",0.2,4,"COVID-19","Epiforecast",FALSE,5
"GE",2021-02-01,2021-01-20,"quantile",0.2,3,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-21,"quantile",0.2,3,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-22,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-23,"quantile",0.2,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-24,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-25,"quantile",0.2,2,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-26,"quantile",0.2,5,"COVID-19","Epiforecast",FALSE,6
"GE",2021-02-01,2021-01-27,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-28,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,1
"GE",2021-02-01,2021-01-29,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-30,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-31,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-02-01,"quantile",0.2,1,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-13,"quantile",0.35,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-14,"quantile",0.35,2,"COVID-19","Epiforecast",FALSE,2
"GE",2021-02-01,2021-01-15,"quantile",0.35,3,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-16,"quantile",0.35,4,"COVID-19","Epiforecast",FALSE,5
"GE",2021-02-01,2021-01-17,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-18,"quantile",0.35,4,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-19,"quantile",0.35,4,"COVID-19","Epiforecast",FALSE,5
"GE",2021-02-01,2021-01-20,"quantile",0.35,3,"COVID-19","Epiforecast",FALSE,3
"GE",2021-02-01,2021-01-21,"quantile",0.35,3,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-22,"quantile",0.35,2,"COVID-19","Epiforecast",FALSE,4
"GE",2021-02-01,2021-01-23,"quantile",0.35,0,"COVID-19","Epiforecast",FALSE,0
"GE",2021-02-01,2021-01-24,"quantile",0.35,3,"COVID-19","Epiforecast",FALSE,2
