"reference_date","report_date",".group","max_confirm","location","confirm","cum_prop_reported","delay","prop_reported","mean","median","sd","mad","q5","q20","q35","q50","q65","q80","q95","rhat","ess_bulk","ess_tail"
2021-05-13,2021-06-01,1,1,"GE",1,1,19,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA
2021-05-14,2021-06-01,1,2,"GE",2,1,18,0,2.048,2,0.223037543354803,0,2,2,2,2,2,2,2,1.00292012008238,730.713613658441,750.84738624691
2021-05-15,2021-06-01,1,2,"GE",2,1,17,0,2.074,2,0.261901875885975,0,2,2,2,2,2,2,3,0.999592895482868,817.277146000975,NA
2021-05-16,2021-06-01,1,2,"GE",2,1,16,0,2.097,2,0.306079539800825,0,2,2,2,2,2,2,3,0.99920325109042,766.403089943011,738.228237489204
2021-05-17,2021-06-01,1,3,"GE",3,1,15,0,3.152,3,0.388647715864955,0,3,3,3,3,3,3,4,0.999947456638594,993.1469283579,988.831729769219
2021-05-18,2021-06-01,1,4,"GE",4,1,14,0,4.216,4,0.487423410990467,0,4,4,4,4,4,4,5,0.998067235093735,846.508485910897,845.091612902198
2021-05-19,2021-06-01,1,3,"GE",3,1,13,0,3.227,3,0.487553800835055,0,3,3,3,3,3,3,4,1.00208861996019,952.003783713132,940.507952055666
2021-05-20,2021-06-01,1,2,"GE",2,1,12,0,2.293,2,0.537996691848974,0,2,2,2,2,2,3,3,1.00090760128906,868.356136080269,864.468119553699
2021-05-21,2021-06-01,1,2,"GE",2,1,11,0,2.345,2,0.579923539194014,0,2,2,2,2,2,3,3,1.00199379285254,641.268890361652,707.815182104372
2021-05-22,2021-06-01,1,1,"GE",1,1,10,0,1.291,1,0.531602860791401,0,1,1,1,1,1,2,2,1.00029215411255,954.64732536659,950.865029960631
2021-05-23,2021-06-01,1,2,"GE",2,1,9,0,2.394,2,0.64898781589887,0,2,2,2,2,2,3,4,0.999789475320821,986.813550701275,983.353603578002
2021-05-24,2021-06-01,1,1,"GE",1,1,8,0,1.486,1,0.717159897316016,0,1,1,1,1,2,2,3,1.00150241565141,967.060949472624,909.683765867797
2021-05-25,2021-06-01,1,1,"GE",1,1,7,0,1.684,1,0.914866646556197,0,1,1,1,1,2,2,3,0.999534154278349,1133.41363496543,980.327870987385
2021-05-26,2021-06-01,1,1,"GE",1,1,6,0,1.849,2,0.92252373955907,1.4826,1,1,1,2,2,3,4,0.998955816198502,915.733174330347,926.228486019725
2021-05-27,2021-06-01,1,1,"GE",1,1,5,0,2.079,2,1.16795681560712,1.4826,1,1,1,2,2,3,4,1.00173743521186,1012.14556756751,971.156376709774
2021-05-28,2021-06-01,1,0,"GE",0,NA,4,NA,1.154,1,1.17459084947213,1.4826,0,0,1,1,1,2,3,0.99962983630705,944.861428034214,950.147974629763
2021-05-29,2021-06-01,1,0,"GE",0,NA,3,NA,1.358,1,1.27179143473034,1.4826,0,0,1,1,2,2,4,0.999819863349248,987.264983712506,947.217974409187
2021-05-30,2021-06-01,1,1,"GE",1,1,2,0,2.58,2,1.48114610818575,1.4826,1,1,2,2,3,4,5,0.999259633763189,972.058364275635,965.155199471306
2021-05-31,2021-06-01,1,0,"GE",0,NA,1,NA,1.884,2,1.66051236108055,1.4826,0,0,1,2,2,3,5,0.999330388178246,1081.57472951067,1064.81033936603
2021-06-01,2021-06-01,1,0,"GE",0,NA,0,NA,2.079,2,1.81990963266616,1.4826,0,1,1,2,2,3,5,1.00129444158506,973.010207229575,908.870866158049
2021-05-14,2021-06-02,1,2,"GE",2,1,19,0,2,2,0,0,2,2,2,2,2,2,2,NA,NA,NA
2021-05-15,2021-06-02,1,2,"GE",2,1,18,0,2.055,2,0.236708747263448,0,2,2,2,2,2,2,3,1.00078602362949,958.672111393174,941.989849274664
2021-05-16,2021-06-02,1,2,"GE",2,1,17,0,2.072,2,0.269979423084221,0,2,2,2,2,2,2,3,0.999943358365071,1045.84012842882,1011.74443719117
2021-05-17,2021-06-02,1,3,"GE",3,1,16,0,3.094,3,0.308640987652741,0,3,3,3,3,3,3,4,1.00071650680143,1038.46878117138,1011.74443719117
2021-05-18,2021-06-02,1,4,"GE",4,1,15,0,4.131,4,0.36602318638711,0,4,4,4,4,4,4,5,1.00166461742084,833.229911939271,825.435417761646
2021-05-19,2021-06-02,1,3,"GE",3,1,14,0,3.179,3,0.413678776504343,0,3,3,3,3,3,3,4,0.998626223162627,970.031387573038,962.998851588901
2021-05-20,2021-06-02,1,2,"GE",2,1,13,0,2.179,2,0.432603913697214,0,2,2,2,2,2,2,3,0.99965497485939,1125.03805575786,1036.07958580817
2021-05-21,2021-06-02,1,2,"GE",2,1,12,0,2.217,2,0.496142275115876,0,2,2,2,2,2,2,3,1.0016784197482,1109.71946165323,1071.98003382354
2021-05-22,2021-06-02,1,1,"GE",1,1,11,0,1.19,1,0.435993222527702,0,1,1,1,1,1,1,2,1.00069351070335,731.316485338442,729.121981702467
2021-05-23,2021-06-02,1,2,"GE",2,1,10,0,2.276,2,0.519705776467892,0,2,2,2,2,2,3,3,0.998544823277052,1016.54038620035,996.763492309227
2021-05-24,2021-06-02,1,1,"GE",1,1,9,0,1.36,1,0.612188512449209,0,1,1,1,1,1,2,3,0.998360933620552,966.657374658764,1008.94503397532
2021-05-25,2021-06-02,1,1,"GE",1,1,8,0,1.362,1,0.601096762025314,0,1,1,1,1,1,2,3,1.00056376113867,1005.91905902817,1018.22324670567
2021-05-26,2021-06-02,1,1,"GE",1,1,7,0,1.538,1,0.77275685254364,0,1,1,1,1,2,2,3,0.999806737017335,956.396938311108,1000.19823772666
2021-05-27,2021-06-02,1,1,"GE",1,1,6,0,1.623,1,0.839986057370345,0,1,1,1,1,2,2,3,0.998478059288843,1001.01646089067,884.188072153142
