"location","forecast_date","target_end_date","type","quantile","value","pathogen","model","retrospective","truth"
"CH",2021-05-01,2021-04-26,"quantile",0.65,104,"COVID-19","Epiforecast",FALSE,89
"CH",2021-05-01,2021-04-27,"quantile",0.65,98,"COVID-19","Epiforecast",FALSE,69
"CH",2021-05-01,2021-04-28,"quantile",0.65,93,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-29,"quantile",0.65,79,"COVID-19","Epiforecast",FALSE,62
"CH",2021-05-01,2021-04-30,"quantile",0.65,79,"COVID-19","Epiforecast",FALSE,57
"CH",2021-05-01,2021-05-01,"quantile",0.65,82,"COVID-19","Epiforecast",FALSE,61
"CH",2021-05-01,2021-03-27,"quantile",0.8,73,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-03-28,"quantile",0.8,58,"COVID-19","Epiforecast",FALSE,56
"CH",2021-05-01,2021-03-29,"quantile",0.8,79,"COVID-19","Epiforecast",FALSE,78
"CH",2021-05-01,2021-03-30,"quantile",0.8,78,"COVID-19","Epiforecast",FALSE,76
"CH",2021-05-01,2021-03-31,"quantile",0.8,75,"COVID-19","Epiforecast",FALSE,73
"CH",2021-05-01,2021-04-01,"quantile",0.8,75,"COVID-19","Epiforecast",FALSE,74
"CH",2021-05-01,2021-04-02,"quantile",0.8,69,"COVID-19","Epiforecast",FALSE,67
"CH",2021-05-01,2021-04-03,"quantile",0.8,79,"COVID-19","Epiforecast",FALSE,77
"CH",2021-05-01,2021-04-04,"quantile",0.8,78,"COVID-19","Epiforecast",FALSE,78
"CH",2021-05-01,2021-04-05,"quantile",0.8,70,"COVID-19","Epiforecast",FALSE,69
"CH",2021-05-01,2021-04-06,"quantile",0.8,88,"COVID-19","Epiforecast",FALSE,87
"CH",2021-05-01,2021-04-07,"quantile",0.8,67,"COVID-19","Epiforecast",FALSE,66
"CH",2021-05-01,2021-04-08,"quantile",0.8,95,"COVID-19","Epiforecast",FALSE,93
